product_code,name,category,supplier,selling_price,cost_price,unit,last_updated
8886456604816,FRYAMS WHEEL 200G,Indian Provision,,1.50,0.00,,
8886456605790,Ooty B Whole UI Dhall,Indian provision,,3.00,0.00,,
8886456609002,Ooty B Urid  Dhall,Indian provision,,2.80,0.00,,
8888260000020,SL PICKLED GREEN CHILLI 230G,Indian provision,,2.20,0.00,,
8888260000112,SL SAMBAL DRIED PRAWN 230G,Indian provision,,3.30,0.00,,
8888260001164,SL SAMBAL BELACAN  230G,Indian provision,,3.80,0.00,,
8888546001802,H/B RICE FLOUR 1 KG,Indian provision,,2.50,0.00,,
8888546090028,HB CLOVES,Indian provision,,1.80,0.00,,
8888546090264,H/B SOYA MEAL 250gm,Indian provision,,2.00,0.00,,
8888546111020,HB Kalpasi,Indian provision,,2.40,0.00,,
8888546111037,HB Ginger Powder,Indian provision,,1.80,0.00,,
8888546111082,HB Dalcha Masala,Indian provision,,1.50,0.00,,
8888546111112,Ajwain Seeds,Indian provision,,1.30,0.00,,
8888546111259,HOUSE TURMERIC 125GM,Indian provision,,1.60,0.00,,
8888546111334,AJWAIN SEED 50G,Indian Provision,,1.00,0.00,,
8888546111365,Ajwain Seeds,Indian provision,,1.20,0.00,,
8888546111372,HB MAIDA 500G,Indian provision,,1.50,0.00,,
8888546111389,Dry Ginger,Indian Provision,,2.30,0.00,,
8888546122507,HOUSE  TURMERIC 250 G,Indian provision,,1.60,0.00,,
8888546131257,HOUSE BIRIYANI 125GM,Indian provision,,1.90,0.00,,
8888546132506,H/B BRIYANI MASALA 250G,Indian provision,,3.60,0.00,,
8888546141256,HOUSE KURUMA 125GM,Indian provision,,1.20,0.00,,
8888546151255,HOUSE SOUP 125GM,Indian provision,,1.60,0.00,,
8888546161254,HOUSE SAMBAR 125 GM,Indian provision,,1.70,0.00,,
8888546162503,HOUSE SAMBAR 250GM,Indian provision,,1.80,0.00,,
8888546171253,H/B  RASAM 125GM,Indian provision,,1.40,0.00,,
8888546195006,H/B RICE FLOUR 500G,Indian provision,,1.40,0.00,,
8888546201110,HB Chilli Coarse,Indian provision,,1.30,0.00,,
8888546215001,H/B GRAMDHALL 500GMS,Indian provision,,1.90,0.00,,
8888546240010,HOUSE BRAND IDDLY FLOUR,Indian provision,,3.40,0.00,,
8888546240027,H/B IDDLY  RICE 1KG,Indian provision,,3.00,0.00,,
8888546240034,H/B IDDLY RICE 5KG,Indian provision,,9.80,0.00,,
8888546260094,HB SOUR Curry,Indian provision,,2.30,0.00,,
8888546271007,HB Cinnamon Powder 100g,Indian provision,,2.30,0.00,,
8888546281006,HOUSE CINNAMON STICK 100GM,Indian provision,,1.80,0.00,,
8888546290503,HOUSE STARANI SEED 50GM,Indian provision,,1.50,0.00,,
8888546301254,HB MEAT CURRY 125G,Indian provision,,1.40,0.00,,
8888546302503,HOUSE MEAT CURRY 250G,Indian provision,,1.60,0.00,,
8888546306013,H/B MEAT MIX 70GM,Indian provision,,2.00,0.00,,
8888546315008,HOUSE BRAND CHICK PEAS 500G,Indian provision,,2.20,0.00,,
8888546321009,HOUSE CUMIN SEED 100GM,Indian provision,,1.50,0.00,,
8888546321016,HB Black Cumin,Indian provision,,1.60,0.00,,
8888546331008,HB CANDLE NUT 100G,Indian provision,,1.50,0.00,,
8888546341007,HOUSE WHITE PEPPER POWDER 100GM,Indian provision,,1.60,0.00,,
8888546351006,HOUSE GARAM MASALA 100GM,Indian provision,,1.40,0.00,,
8888546361005,HOUSE SAUCE/SPICES,Indian provision,,1.00,0.00,,
8888546371004,HB METHI SEED 100GM,Indian provision,,1.20,0.00,,
8888546381003,HB CORRIANDER SEEDS 100G,Indian provision,,1.30,0.00,,
8888546392504,HOUSE TOOR DHALL 250G,Indian provision,,1.40,0.00,,
8888546395000,HB TOOR DHAL 500 GM,Indian provision,,2.40,0.00,,
8888546401251,HB FISH CURRY 125G,Indian provision,,1.50,0.00,,
8888546402500,HOUSE FISH CURRY 250G,Indian provision,,1.60,0.00,,
8888546406034,H/B SPICES MIX FISH 100G,Indian provision,,1.30,0.00,,
8888546406041,HOUSE SPICEMIX SEED 100G,Indian provision,,1.20,0.00,,
8888546415005,HOUSE MASOOR DHALL SPLIT 500 GRM,Indian provision,,2.20,0.00,,
8888546421006,HB DRY CHILLIES 100G,Indian provision,,2.00,0.00,,
8888546430251,HB Cardamom,Indian provision,,2.40,0.00,,
8888546460074,HB Gold Ponni 10kg,Indian provision,,25.90,0.00,,
8888546460081,HB Gold Ponni 5kg,Indian provision,,15.90,0.00,,
8888546460098,HB Gold Ponni 10kg,Indian provision,,25.90,0.00,,
8888546501258,HOUSE CORIANDER 125GM,Indian provision,,1.40,0.00,,
8888546502507,HOUSE CORIANDER 250GM,Indian provision,,1.90,0.00,,
8888546505003,CORIANDER POWDER 500G,Indian provision,,3.20,0.00,,
8888546511257,H/B FENNEL SEED POWDER 125G,Indian provision,,1.60,0.00,,
8888546512506,FENNEL SEED POWDER 250G,Indian provision,,2.20,0.00,,
8888546521003,HOUSE CUMIN POWDER 100GM,Indian provision,,1.30,0.00,,
8888546521256,CUMIN SEED 100G,Indian Provision,,2.60,0.00,,
8888546522505,HOUSE CUMIN SEED 250GM,Indian provision,,2.50,0.00,,
8888546540011,H/B MAIDHA 1KG,Indian provision,,2.20,0.00,,
8888546550010,HOUSE DHALL GROUND NUT 250,Indian provision,,1.50,0.00,,
8888546552502,HB Groundnut 250GM,Indian provision,,1.60,0.00,,
8888546555008,HOUSE GROUND NUT 500GM,Indian provision,,2.80,0.00,,
8888546561009,HB RAISINS 100G,Indian provision,,1.20,0.00,,
8888546562501,HB Raisins 250g,Indian provision,,2.60,0.00,,
8888546572500,H/B BLACKEYEBEAN  250G,Indian provision,,1.20,0.00,,
8888546575006,BLACK EYE BEANS 500GM,Indian provision,,2.30,0.00,,
8888546585005,HOUSE TOOR DHALL 500G,Indian provision,,2.00,0.00,,
8888546592508,HB GREEN BEANS 250G,Indian provision,,1.30,0.00,,
8888546595004,H/B GREEN BEANS 500G,Indian provision,,2.60,0.00,,
8888546612503,HB Urid Dhall Spilit,Indian provision,,1.30,0.00,,
8888546615009,HB URID DHALL 500G,Indian provision,,2.00,0.00,,
8888546620010,MONG/DHALL,Indian provision,,3.80,0.00,,
8888546622502,HB Moong Dhall 250g,Indian provision,,1.30,0.00,,
8888546625008,MONG DHALL 500G,Indian provision,,2.40,0.00,,
8888546651007,HB FENNEL SEED 100G,Indian provision,,1.20,0.00,,
8888546671401,HB APPALAM 120GM,Indian provision,,1.50,0.00,,
8888546671425,HB APPALAM 60G,Indian provision,,0.80,0.00,,
8888546725005,H/B GREEN BEAN FLOUR 500G,Indian provision,,2.50,0.00,,
8888546745003,HB MASOOR DHALL WHOLE 500G,Indian provision,,2.40,0.00,,
8888546752506,Roasted Gram Dhall 250g,Indian provision,,1.40,0.00,,
8888546755002,H/B ROASTED GRAM 500G,Indian provision,,2.50,0.00,,
8888546765001,HOUSE BRAND RED BEAN,Indian provision,,2.60,0.00,,
8888546765018,HB Chia Seeds,Indian provision,,2.30,0.00,,
8888546771019,BLACK SESAME SEEDS 100G,Indian provision,,1.30,0.00,,
8888546771064,HB BIJI Selasih,Indian provision,,2.00,0.00,,
8888546795008,HB YELLOW GRAM 500G,Indian provision,,2.10,0.00,,
8888546805004,BROAD BEANS 500G,Indian Provision,,2.60,0.00,,
8888546815003,HOUSE JAGGERY BALL,Indian provision,,2.50,0.00,,
8888546841002,HB Curd Chillies,Indian provision,,1.50,0.00,,
8888546841026,BAY LEAF 50G,Indian provision,,0.80,0.00,,
8888546855009,HB Rice Flakes 500g,Indian provision,,2.00,0.00,,
8888546861000,H/B SAGO BIJI 100G,Indian provision,,1.30,0.00,,
8888546862502,HOUSE SAGO 250GM,Indian provision,,1.20,0.00,,
8888546871009,HB Nutmeg 100g,Indian provision,,2.20,0.00,,
8888546900044,HB Black Puot Rice,Indian provision,,5.40,0.00,,
8888546905001,HOUSE TAMARIND 500 GMS,Indian provision,,3.10,0.00,,
8888546912801,HOUSE DATES 280GM,Indian provision,,2.80,0.00,,
8901207027444,Dabur Honey 250g,Indian Provision,,3.90,0.00,,
8901262030243,Amul Pure Cow Ghee,Indian provision,,15.90,0.00,,
8901262030250,AMUL GHEE 500 ML,Indian provision,,7.50,0.00,,
8901262030441,AMUL PURE GHEE 280.ML,Indian provision,,4.44,0.00,,
8901786131006,E Sabji Masala,Indian provision,,2.60,0.00,,
8901786241002,Everest Cumin Powder 100g,Indian Provision,,2.60,0.00,,
8901786271009,E Dry Mango,Indian provision,,2.60,0.00,,
8901786280254,E Kasuri Meithi,Indian provision,,1.80,0.00,,
8901786421008,Everest Turmeric,Indian Provision,,2.60,0.00,,
8901786431007,E Coriander Powder,Indian provision,,2.60,0.00,,
8901786630509,E Briyani Masala,Indian provision,,2.40,0.00,,
8901810000001,CHANDAN 20 STICKS,Indian Provision,,1.00,0.00,,
8902082803130,Broken Wheat,Indian Provision,,3.20,0.00,,
8904004400045,H Bhujia Sev,Indian provision,,2.30,0.00,,
8904004403596,H Roasted Channa,Indian provision,,2.10,0.00,,
8904004403732,H Moong Dal 200g,Indian provision,,2.30,0.00,,
8904004407914,MASALA CHANA 160.G,Indian Provision,,2.20,0.00,,
8904064600201,SM Cardamom,Indian provision,,1.80,0.00,,
8904064600294,SM CLOVES,Indian provision,,1.20,0.00,,
8904064600362,UDHAYAM CUMMIN 100G,Indian provision,,2.10,0.00,,
8904064600546,SM Cinnamon,Indian provision,,2.00,0.00,,
8904064600584,Fennel Seed 100g,Indian provision,,1.30,0.00,,
8904064600621,SM Balck Pepper ,Indian provision,,2.20,0.00,,
8904064600669,STARANI SEED,Indian Provision,,1.60,0.00,,
8904064600720,UDHAYAM FENUGREEK 100G,Indian provision,,1.20,0.00,,
8904064600775,SM BLACK CHANNA 500G,Indian provision,,1.50,0.00,,
8904064600867,SM BOMBAY TOOR DAL 500G,Indian provision,,3.00,0.00,,
8904064600928,SM CHANNA DAL 500G,Indian provision,,2.20,0.00,,
8904064600942,UD FRIED GRAM 250G,Indian Provision,,1.40,0.00,,
8904064600959,SM FRIED GRAM 500G,Indian provision,,2.70,0.00,,
8904064600980,SM GM  Dhall Spilit 500g,Indian provision,,2.80,0.00,,
8904064601017,UHAYAM GREEN MOONG 500G,Indian provision,,2.90,0.00,,
8904064601697,UDHAYAM SPICES MIX 80G,Indian provision,,2.20,0.00,,
8904064602533,SM Rock Salt 1kg,Indian provision,,1.50,0.00,,
8904064603028,Flax Seed,Indian Provision,,1.40,0.00,,
8904064603035,SM Yellow Mustard,Indian provision,,2.00,0.00,,
8904064603134,SM SAGO 250G,Indian provision,,1.60,0.00,,
8904064604247,Amutham Dosa Batter,Indian Provision,,3.50,0.00,,
8904064610354,Panner Doda 250g,Indian Provision,,3.60,0.00,,
8904064610484,SM Ground nut 500g,Indian provision,,3.60,0.00,,
8904064610712,SM RED AVAL 500G,Indian provision,,1.90,0.00,,
8904064610873,SM Jaggery Balls 500g,Indian provision,,2.30,0.00,,
8904064611344,SM Tamarin 500g,Indian provision,,3.20,0.00,,
8904064611504,SM RAVA ROASTED 500G,Indian provision,,2.10,0.00,,
8904064611764,SM Puffed Rice,Indian provision,,2.00,0.00,,
8904064611795,SM SOYA MEAT 200G,Indian provision,,2.00,0.00,,
8904064611801,SM ROASTED RAVA 1KG,Indian provision,,3.80,0.00,,
8904064611818,SM Long Chilli 100g,Indian provision,,2.00,0.00,,
8904064611825,SM Soya Meat,Indian provision,,1.80,0.00,,
8904064612020,U Appalam 120g,Indian provision,,1.50,0.00,,
8904064612037,Udhayam Appalam,Indian provision,,0.80,0.00,,
8904064612075,SM AVEL 500G,Indian provision,,2.10,0.00,,
8904064612389,SM Soya Meat big,Indian provision,,1.80,0.00,,
8904064613164,SM Sundakkai Vathal,Indian provision,,2.00,0.00,,
8904064613935,SM ROCK SALT 1KG,Indian provision,,1.40,0.00,,
8904064613942,Udhayam Tamarind 500g,Indian provision,,3.50,0.00,,
8904064647312,SM Black Salt,Indian provision,,1.80,0.00,,
8904064687714,SM Chia Seeds,Indian provision,,2.70,0.00,,
8904073707304,SAGO 500GM,Indian provision,,2.20,0.00,,
8904073707427,SAGO 200G,Indian provision,,1.20,0.00,,
8904083301219,MM Gulab Jamun Mix,Indian provision,,3.20,0.00,,
8904083301813,MM Ghee,Indian provision,,3.90,0.00,,
8904083301820,MM Cow Ghee 500ml,Indian provision,,8.90,0.00,,
8904209303554,Aachi Mutton Masala,Indian provision,,2.60,0.00,,
8904209305459,Aachi B Masla 50g,Indian provision,,2.60,0.00,,
8904209309952,Red Chilli Pickle,Indian provision,,2.40,0.00,,
8904209313393,Aachi Ginger Powder,Indian provision,,1.80,0.00,,
8906000210024,Pillsbury Atta 1kg,Indian Provision,,3.00,0.00,,
8906002130092,Udhayam Orid Dhall 1kg,Indian provision,,4.50,0.00,,
8906002130207,U Moong Dhal,Indian Provision,,4.20,0.00,,
8906002131198,U Toor Dhal 1kg,Indian Provision,,4.30,0.00,,
8906002131860,U Toor Dhall 500g,Indian provision,,2.80,0.00,,
8906006720077,LION DATES 250GM,Indian Provision,,2.80,0.00,,
8906006720084,LION SEEDLESS 500G,Indian Provision,,3.20,0.00,,
8906006720145,Lion Desert King,Indian Provision,,3.20,0.00,,
8906006722194,Lion Arabian Dates,Indian Provision,,3.60,0.00,,
8906008350043,Manna Health Mix,Indian Provision,,6.00,0.00,,
8906008350050,Manna Health Mix 250g,Indian Provision,,3.60,0.00,,
8906010360085,GRB GHEE 200ML,Indian provision,,3.90,0.00,,
8906010360115,GRB 500ml,Indian Provision,,8.90,0.00,,
8906010360382,GRB GHEE 100ML,Indian provision,,2.20,0.00,,
8906010363260,GRB PURE GHEE 1L,Indian provision,,15.90,0.00,,
8906010368241,TB Butter Muruku,Indian provision,,2.00,0.00,,
8906019910021,ANIL ROASTED VERMICELLI 450G,Indian provision,,1.80,0.00,,
8906021120197,AACHI  BAJJI BONDA PDR 200G,Indian provision,,2.40,0.00,,
8906021121187,AACH GARAM MASALA  200G,Indian provision,,3.40,0.00,,
8906021121286,AACHI GARLIC PICKL 300 GM,Indian provision,,2.40,0.00,,
8906021121729,AACH IDLYCHILLY POWDER  200G,Indian provision,,2.80,0.00,,
8906021122139,Mango Thokku Pickle,Indian provision,,2.40,0.00,,
8906021123815,A Vathaculambu Paste,Indian provision,,2.40,0.00,,
8906021123990,A Chicken  Curry Masala,Indian Provision,,2.40,0.00,,
8906021124003,Aachi chicken 65,Indian provision,,3.40,0.00,,
8906021124027,A Red Chilli Powder,Indian Provision,,2.60,0.00,,
8906021124119,Aachi Garam Masala,Indian provision,,2.60,0.00,,
8906021124270,Aachi Sambar powder,Indian provision,,2.40,0.00,,
8906021128698,Aachi Green Chilli,Indian provision,,2.40,0.00,,
8906042150074,Anil Raagi,Indian Provision,,1.50,0.00,,
8906042151163,Anil Kozukattai Flour,Indian Provision,,2.40,0.00,,
8906055100028,Rajdhani Besan,Indian Provision,,2.90,0.00,,
8906081128614,Happilo kabuli Channa,Indian provision,,2.10,0.00,,
8906081388513,ST Mustard Seeds,Indian Provision,,1.20,0.00,,
8908004803417,SM AVAL M 400G,Indian provision,,1.60,0.00,,
8966000067905,SM H Pink Slat,Indian provision,,2.40,0.00,,
897231002848,777 Nannari Sharbat,Indian provision,,4.50,0.00,,
9310324876566,Q.B.B GHEE 150G,Indian provision,,4.60,0.00,,
9310324876627,Q.B.B GHEE 454G,Indian provision,,11.20,0.00,,
9310324876634,Q.B.B GHEE 907G,Indian provision,,21.90,0.00,,
9310324876665,Q.B.B GHEE 1.814KG,Indian provision,,27.80,0.00,,
9555448102065,SHARK FISH 200G,Indian Provision,,3.80,0.00,,
9555448102676,ALWAYS KURAU RED,Indian Provision,,2.60,0.00,,
9555448102706,ALVAS DRIED PRAWN 100G,Indian Provision,,3.30,0.00,,
9555448102737,ALVAS IKAN BULU 100G,Indian Provision,,2.50,0.00,,
9555448102867,Alvas Kunnig2,Indian Provision,,3.00,0.00,,
9556065000017,BABAS TURMERIC PDR 125G,Indian provision,,1.40,0.00,,
9556065000031,BABAS MURUKU FLOUR 500G,Indian provision,,3.00,0.00,,
9556065000048,BABAS KESARI MIX 500 GMS,Indian provision,,2.80,0.00,,
9556065000116,B Coriander Powder 250GM,Indian provision,,2.30,0.00,,
9556065000123,B CUMIN PDR 70GM,Indian provision,,2.00,0.00,,
9556065000130,B  FENNEL POWDER 70G,Indian provision,,1.40,0.00,,
9556065000154,RAGI FLOUR 500 GRM,Indian provision,,2.10,0.00,,
9556065000178,BABAS PAYASAM MIX 300GM,Indian provision,,2.40,0.00,,
9556065000246,BABAS CUMIN POWDER 250GM,Indian provision,,6.90,0.00,,
9556065000260,BABAS RASAM POWDER 125G,Indian provision,,1.80,0.00,,
9556065000277,BABAS SAMBAR PDR 125G,Indian provision,,1.80,0.00,,
9556065000314,BABAS UPPUMA MIX  500 GRM,Indian provision,,3.30,0.00,,
9556065000321,RAVA DOSAI MIX 500 GMS,Indian provision,,2.20,0.00,,
9556065000376,PUTTU FLOUR 500 GRMS,Indian provision,,2.80,0.00,,
9556065000383,BABAS IDDIYAPPAM 500G,Indian provision,,2.90,0.00,,
9556065000413,B Coriander Powder 125g,Indian provision,,1.40,0.00,,
9556065000437,BABAS SAMBAR PDR 250GM,Indian provision,,3.50,0.00,,
9556065000468,B Fish Curry Spicy 5000g,Indian provision,,5.00,0.00,,
9556065000475,BABAS Meat Curry 500g,Indian provision,,5.00,0.00,,
9556065000543,BABAS BRIYANI SPICE 70G,Indian provision,,2.70,0.00,,
9556065000710,Babas Soup Mix,Indian provision,,2.00,0.00,,
9556065000758,B Rendang,Indian provision,,2.00,0.00,,
9556065000789,B Salted fish Curry,Indian provision,,1.80,0.00,,
9556065000833,B Garam Masala 70g,Indian provision,,2.70,0.00,,
9556065000987,B Meat Curry 250g,Indian provision,,2.50,0.00,,
9556065001014,B Fish Curry  250g,Indian provision,,2.50,0.00,,
9556065001038,B Turmeric Powder 250g,Indian provision,,2.80,0.00,,
9556065001052,B Turmeric Powder 125g,Indian provision,,1.60,0.00,,
9556065001069,B Meat Curry 125g,Indian provision,,1.40,0.00,,
9556065001076,B Fish Curry 125g,Indian provision,,1.40,0.00,,
9556065001090,B Chilli Powder 125g,Indian provision,,1.80,0.00,,
9556065001106,B Chilli Powder,Indian provision,,3.30,0.00,,
9556065001144,B Fish Curry Spicy 250g,Indian provision,,2.70,0.00,,
9556065001151,B Meat Curry Spicy 250g,Indian provision,,2.50,0.00,,
9556305555727,Lingam 155ml,Indian Provision,,3.80,0.00,,
9556305555819,Lingam 635ml,Indian Provision,,10.60,0.00,,
9556305556847,Lingam 240ml,Indian Provision,,5.50,0.00,,
P5,GREEN VATANA DRY 500G,Indian provision,,1.80,0.00,,
0490627137,SSR Karasev 350g,Indian snacks,,3.50,0.00,,
490510111,Garlic Murukku,Indian snacks,,1.00,0.00,,
490510112,SSR Onion Murukku,Indian snacks,,1.00,0.00,,
490625321,SSR Peanut Bar,Indian snacks,,1.50,0.00,,
490625324,SSR Orange Candy,Indian snacks,,1.50,0.00,,
490625340,SSR Sillu Karupatti,Indian snacks,,2.50,0.00,,
490625370,SSR Banana Chips ,Indian snacks,,3.40,0.00,,
490625515,SSR Potato Chips,Indian snacks,,2.00,0.00,,
490625810,SSR Ginger Candy,Indian snacks,,1.50,0.00,,
490626003,SSR Special Karasev,Indian snacks,,3.50,0.00,,
490626010,SSR Murukku,Indian snacks,,3.50,0.00,,
490626014,SSR T Murukku,Indian snacks,,3.50,0.00,,
490626210,SSR Butter Murukku,Indian snacks,,3.50,0.00,,
490626211,SSR Butter Murukku,Indian snacks,,1.00,0.00,,
490627118,SSR Wheel Chips,Indian snacks,,1.50,0.00,,
490627175,SSR Mixture100g,Indian snacks,,1.00,0.00,,
490627176,SSR Special Karasev,Indian snacks,,1.00,0.00,,
490627177,SSR K Boondhi,Indian snacks,,1.00,0.00,,
490627178,SSR Ring Murukku,Indian snacks,,1.00,0.00,,
490627179,SSR Murukku,Indian snacks,,1.00,0.00,,
490627193,SSR Spicy Thattai,Indian snacks,,2.50,0.00,,
490628032,SSR Banana Chips,Indian snacks,,1.60,0.00,,
490629001,SSR Karasev,Indian snacks,,1.00,0.00,,
8885008901670,SPM Cashews,Indian snacks,,2.60,0.00,,
8885008902097,SPM Phool Makhana,Indian snacks,,8.90,0.00,,
8886456608616,Ooty Phool Makhana,Indian snacks,,1.80,0.00,,
8886467100079,PRINGLES ORI,Indian snacks,,3.60,0.00,,
8886467100086,PRINGLES SOUR CREAM ,Indian snacks,,3.60,0.00,,
8886467100093,PRINGLES CHEESE,Indian snacks,,3.60,0.00,,
8886467100109,PRINGLES BBQ ,Indian snacks,,3.60,0.00,,
8886467100116,PRINGLES HOT & SPICY,Indian snacks,,3.60,0.00,,
8886467100239,PRINGLES Original,Indian snacks,,2.00,0.00,,
8887300032007,AJMIR FINE MIXTURE 140G,Indian snacks,,1.00,0.00,,
8887300032014,AJ Corn Chips 400G,Indian snacks,,3.50,0.00,,
8887300032021,AJMIR MIXTURE 500GM,Indian snacks,,3.50,0.00,,
8887300032038,AJMIR Mixture,Indian snacks,,3.50,0.00,,
8887300032069,AJMIR FINE MIXTURE 140G,Indian snacks,,1.00,0.00,,
8887300032083,Ajmir Spicy Muruku,Indian snacks,,1.00,0.00,,
8887300032090,AJMIR SPICY MURUKU 400G,Indian snacks,,3.50,0.00,,
8887300032137,AJMIR MURUKU 100GM,Indian snacks,,1.00,0.00,,
8887300032151,AJMIR ROUND MURUKU 100GM,Indian snacks,,1.00,0.00,,
8887300032168,AJMIR ROUND MURUKU 300G,Indian snacks,,3.50,0.00,,
8887300032182,A Spicy Murukku,Indian snacks,,3.50,0.00,,
8887300032205,Ajmir Sweets,Indian snacks,,1.00,0.00,,
8887300032212,Ajmir Mixture,Indian snacks,,1.00,0.00,,
8887300032229,AJMIR PAKODA 100G,Indian snacks,,1.00,0.00,,
8887300032236,Ajmir Spicy,Indian snacks,,1.00,0.00,,
8887300032243,Ajmir Boondi,Indian snacks,,1.00,0.00,,
8887300032250,AJMIR PAKODA 100GM,Indian snacks,,1.00,0.00,,
8887300032274,A Round Murukku,Indian snacks,,3.50,0.00,,
8887300032595,A Murukku,Indian snacks,,1.00,0.00,,
8887300032656,AJMIR Garlic,Indian snacks,,3.50,0.00,,
8887300032762,Ajmir Sweets,Indian snacks,,1.00,0.00,,
8887300032908,Ajmir Mixture,Indian snacks,,1.00,0.00,,
8901063139022,BRITANNIA BOURBON 100G,Indian snacks,,1.00,0.00,,
8904004400731,H Aloo Bhujia 200g,Indian snacks,,2.20,0.00,,
8904004400762,HALDIRAM ALOO BHUJIA,Indian snacks,,1.60,0.00,,
8904004400830,H Chana Garam,Indian snacks,,1.80,0.00,,
8904004401523,HALDIRAM BHEL PURI 160G,Indian snacks,,2.30,0.00,,
8904004401721,H/ N/ MIX 160.G,Indian snacks,,2.20,0.00,,
8904004401943,H/R CONFLAKES 160GM,Indian snacks,,2.30,0.00,,
8904004403633,H Tasty Nuts 200,Indian snacks,,2.40,0.00,,
8904004404449,Haldiram Boondi,Indian snacks,,2.00,0.00,,
8904004405712,H Rasagulla,Indian snacks,,3.40,0.00,,
8904004405934,H Gulab Jamun,Indian snacks,,3.80,0.00,,
8904004417531,H Golden Mixture,Indian snacks,,2.10,0.00,,
8904064610477,SM GROUNDNUTS 250G,Indian snacks,,2.00,0.00,,
8904064613669,SM Phool  Makhana 200g,Indian snacks,,6.90,0.00,,
8904424805734,H Smoked Alomnd,Indian snacks,,1.80,0.00,,
8906010367725,GRB Gulab Jamun 500g,Indian snacks,,3.20,0.00,,
8906010369507,GRB SOAN PAPDI 100G,Indian snacks,,1.20,0.00,,
8906081120090,H Healthy Nutmix 200g,Indian snacks,,5.90,0.00,,
8906081120991,Happilo pumpkin seeds,Indian snacks,,4.60,0.00,,
8906090541220,V Phool Makhana,Indian snacks,,8.90,0.00,,
9556305555642,Lingam Murukku Floor 500GM,Indian snacks,,3.20,0.00,,
PB,RAJAS PEANUT BALLS 100GM,Indian snacks,,1.30,0.00,,
490625564,SSR raw cane sugar,Kitchen essentials,,3.30,0.00,,
490625565,SSR Raw Cane Sugar,Kitchen essentials,,2.90,0.00,,
6927507100450,RENNE Honey,Kitchen essentials,,4.20,0.00,,
6940152200405,Lump Sugar,Kitchen essentials,,1.50,0.00,,
711844120013,ABC SAMBAL CHILLI SAUCE 400G,Kitchen essentials,,2.80,0.00,,
7616100012046,Nestle All Purpose Cream 170g,Kitchen essentials,,3.20,0.00,,
8720608616558,L Latte Less Sugar,Breakfast items,,6.90,0.00,,
8850144231387,Knorr Cheese,Kitchen essentials,,1.90,0.00,,
8850298106005,E Rice Flour 600g,Kitchen essentials,,1.80,0.00,,
8885008900345,SPM Palmyra Sugar,Kitchen essentials,,1.30,0.00,,
8885008900369,SPM Palmyra Sugar,Kitchen essentials,,1.50,0.00,,
8885008901458,M PALMYRA Sugar,Kitchen essentials,,3.80,0.00,,
8886350000011,PRIMA PLAIN FLOUR 1KG,Kitchen essentials,,2.80,0.00,,
8886350000028,PRIMA SELF RAISING FLOUR 1KG,Kitchen essentials,,3.20,0.00,,
8886456601426,SA PALMYRA SUGAR 100G,Kitchen essentials,,1.00,0.00,,
8886456602065,JAGGERY ROUND 500G,Kitchen essentials,,1.70,0.00,,
8886456602072,JAGGERY CUBE 500GM,Kitchen essentials,,1.70,0.00,,
8886456604779,MUMMY ROCK SALT 1KG,Kitchen essentials,,1.50,0.00,,
8886456606926,AMBIKAS TAMARIND 500G,Kitchen essentials,,3.80,0.00,,
8887347101285,FLYING MAN SALT 1 KG,Kitchen essentials,,1.00,0.00,,
8887380020079,ORANGE RED,Kitchen essentials,,2.00,0.00,,
8887437331073,GP Sugar 500g,Kitchen essentials,,1.30,0.00,,
8887437331134,GPA Raw Sugar 1kg,Kitchen essentials,,3.80,0.00,,
8888066001818,Baking Soda,Kitchen essentials,,1.80,0.00,,
8888086776550,KNORR BEEF 60G,Kitchen essentials,,2.00,0.00,,
8888086776574,KNORR IKAN BILIS,Kitchen essentials,,2.00,0.00,,
8888086776581,Knorr Tom Yam,Kitchen essentials,,2.10,0.00,,
8888086784647,Knorr Veg,Kitchen essentials,,2.00,0.00,,
8888140110054,AGAR AGAR STRIP,Kitchen essentials,,2.30,0.00,,
8888167023016,SIS FINE SUGAR 1KG,Kitchen essentials,,2.50,0.00,,
8888167033992,SIS Icing Sugar,Kitchen essentials,,2.40,0.00,,
8888167113014,SIS Brown Sugar,Kitchen essentials,,4.20,0.00,,
8888167123013,SIS Raw Sugar 800g,Kitchen essentials,,4.20,0.00,,
8888167124980,SIS raw sugar cubes,Kitchen essentials,,3.40,0.00,,
8888200705619,FN Orange,Kitchen essentials,,4.90,0.00,,
8888200705626,FN Rose,Kitchen essentials,,4.90,0.00,,
8888217201500,Macaroni ABC150,Kitchen essentials,,1.50,0.00,,
8888217204600,Spaghetti,Kitchen essentials,,2.20,0.00,,
8888217206307,Macaroni,Kitchen essentials,,2.10,0.00,,
8888217258207,Kafera Raw Cane Sugar,Kitchen essentials,,3.90,0.00,,
8888231090012,FLYING FINE SALT 250G,Kitchen essentials,,0.50,0.00,,
8888231090036,FLYING  SALT 500G,Kitchen essentials,,1.00,0.00,,
8888231090067,FLYING MAN SALT 1 KG,Kitchen essentials,,1.00,0.00,,
8888231100056,COARSE SUGAR 1KG,Kitchen essentials,,2.20,0.00,,
8888231100063,FINE SUGAR 1KG,Kitchen essentials,,2.20,0.00,,
8888231120016,FLYING MAN CORNFLOUR 400G,Kitchen essentials,,1.50,0.00,,
8888231501204,HK Olive Veg,Kitchen essentials,,1.80,0.00,,
